_input,_num,_widgetName,_source,_resultNumber,_pageUrl,album,album/_source,album/_title,album/_text,artist,rating
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,50,rym 300,rym 300,50,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_velvet_underground/the_velvet_underground/,/release/album/the_velvet_underground/the_velvet_underground/,[Album175],The Velvet Underground,The Velvet Underground,4.17
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,51,rym 300,rym 300,51,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/leonard_cohen/songs_of_leonard_cohen/,/release/album/leonard_cohen/songs_of_leonard_cohen/,[Album3120],Songs of Leonard Cohen,Leonard Cohen,4.22
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,52,rym 300,rym 300,52,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_cure/disintegration/,/release/album/the_cure/disintegration/,[Album324],Disintegration,The Cure,4.13
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,53,rym 300,rym 300,53,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/black_sabbath/master_of_reality/,/release/album/black_sabbath/master_of_reality/,[Album2277],Master of Reality,Black Sabbath,4.17
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,54,rym 300,rym 300,54,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/david_bowie/low/,/release/album/david_bowie/low/,[Album629],Low,David Bowie,4.12
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,55,rym 300,rym 300,55,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/black_sabbath/black_sabbath/,/release/album/black_sabbath/black_sabbath/,[Album2157],Black Sabbath,Black Sabbath,4.14
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,56,rym 300,rym 300,56,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_who/whos_next/,/release/album/the_who/whos_next/,[Album185],Who's Next,The Who,4.12
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,57,rym 300,rym 300,57,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_stooges/fun_house/,/release/album/the_stooges/fun_house/,[Album845],Fun House,The Stooges,4.17
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,58,rym 300,rym 300,58,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/miles_davis/in_a_silent_way/,/release/album/miles_davis/in_a_silent_way/,[Album10394],In a Silent Way,Miles Davis,4.24
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,59,rym 300,rym 300,59,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_rolling_stones/sticky_fingers/,/release/album/the_rolling_stones/sticky_fingers/,[Album145],Sticky Fingers,The Rolling Stones,4.17
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,60,rym 300,rym 300,60,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/love/forever_changes/,/release/album/love/forever_changes/,[Album1277],Forever Changes,Love,4.14
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,61,rym 300,rym 300,61,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/nas/illmatic/,/release/album/nas/illmatic/,[Album11082],Illmatic,Nas,4.16
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,62,rym 300,rym 300,62,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/portishead/dummy/,/release/album/portishead/dummy/,[Album2660],Dummy,Portishead,4.13
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,63,rym 300,rym 300,63,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/metallica/ride_the_lightning/,/release/album/metallica/ride_the_lightning/,[Album1225777],Ride the Lightning,Metallica,4.07
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,64,rym 300,rym 300,64,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/dj_shadow/endtroducing______f1/,/release/album/dj_shadow/endtroducing______f1/,[Album2612],Endtroducing.....,DJ Shadow,4.11
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,65,rym 300,rym 300,65,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_zombies/odessey_and_oracle/,/release/album/the_zombies/odessey_and_oracle/,[Album9363],Odessey and Oracle,The Zombies,4.17
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,66,rym 300,rym 300,66,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/david_bowie/hunky_dory/,/release/album/david_bowie/hunky_dory/,[Album622],Hunky Dory,David Bowie,4.15
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,67,rym 300,rym 300,67,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/radiohead/in_rainbows/,/release/album/radiohead/in_rainbows/,[Album1052924],In Rainbows,Radiohead,3.96
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,68,rym 300,rym 300,68,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_rolling_stones/let_it_bleed/,/release/album/the_rolling_stones/let_it_bleed/,[Album993],Let It Bleed,The Rolling Stones,4.14
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,69,rym 300,rym 300,69,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/godspeed_you_black_emperor_/f♯a♯∞__1995_1997_/,/release/album/godspeed_you_black_emperor_/f♯a♯∞__1995_1997_/,[Album450392],F♯A♯∞ (1995-1997),Godspeed You Black Emperor!,4.11
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,70,rym 300,rym 300,70,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/miles_davis/bitches_brew/,/release/album/miles_davis/bitches_brew/,[Album4588],Bitches Brew,Miles Davis,4.15
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,71,rym 300,rym 300,71,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_beatles/magical_mystery_tour/,/release/album/the_beatles/magical_mystery_tour/,[Album15],Magical Mystery Tour,The Beatles,4.13
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,72,rym 300,rym 300,72,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/can/tago_mago/,/release/album/can/tago_mago/,[Album6156],Tago Mago,Can,4.12
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,73,rym 300,rym 300,73,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/yes/close_to_the_edge/,/release/album/yes/close_to_the_edge/,[Album5721],Close to the Edge,Yes,4.12
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,74,rym 300,rym 300,74,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/slint/spiderland/,/release/album/slint/spiderland/,[Album2671],Spiderland,Slint,4.07
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,75,rym 300,rym 300,75,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_velvet_underground/white_light___white_heat_f3/,/release/album/the_velvet_underground/white_light___white_heat_f3/,[Album174],White Light / White Heat,The Velvet Underground,4.08
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,76,rym 300,rym 300,76,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/nick_drake/five_leaves_left/,/release/album/nick_drake/five_leaves_left/,[Album52],Five Leaves Left,Nick Drake,4.13
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,77,rym 300,rym 300,77,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/neil_young/on_the_beach/,/release/album/neil_young/on_the_beach/,[Album2402],On the Beach,Neil Young,4.17
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,78,rym 300,rym 300,78,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/pixies/surfer_rosa/,/release/album/pixies/surfer_rosa/,[Album1088],Surfer Rosa,Pixies,4.07
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,79,rym 300,rym 300,79,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_rolling_stones/exile_on_main_st_/,/release/album/the_rolling_stones/exile_on_main_st_/,[Album996],Exile on Main St.,The Rolling Stones,4.10
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,80,rym 300,rym 300,80,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/neil_young_with_crazy_horse/everybody_knows_this_is_nowhere/,/release/album/neil_young_with_crazy_horse/everybody_knows_this_is_nowhere/,[Album2337],Everybody Knows This Is Nowhere,Neil Young; Crazy Horse,4.17
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,81,rym 300,rym 300,81,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/genius_gza/liquid_swords/,/release/album/genius_gza/liquid_swords/,[Album22312],Liquid Swords,Genius/GZA,4.17
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,82,rym 300,rym 300,82,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/the_kinks/the_kinks_are_the_village_green_preservation_society/,/release/album/the_kinks/the_kinks_are_the_village_green_preservation_society/,[Album4648],The Kinks Are the Village Green Preservation Society,The Kinks,4.19
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,83,rym 300,rym 300,83,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/frank_zappa/hot_rats/,/release/album/frank_zappa/hot_rats/,[Album4390],Hot Rats,Frank Zappa,4.10
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,84,rym 300,rym 300,84,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/pink_floyd/the_piper_at_the_gates_of_dawn/,/release/album/pink_floyd/the_piper_at_the_gates_of_dawn/,[Album1030],The Piper at the Gates of Dawn,Pink Floyd,3.98
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,85,rym 300,rym 300,85,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/pink_floyd/meddle/,/release/album/pink_floyd/meddle/,[Album975],Meddle,Pink Floyd,4.01
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,86,rym 300,rym 300,86,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/neil_young/harvest/,/release/album/neil_young/harvest/,[Album2338],Harvest,Neil Young,4.08
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,87,rym 300,rym 300,87,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/marvin_gaye/whats_going_on/,/release/album/marvin_gaye/whats_going_on/,[Album5892],What's Going On,Marvin Gaye,4.10
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,88,rym 300,rym 300,88,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/talk_talk/spirit_of_eden/,/release/album/talk_talk/spirit_of_eden/,[Album2679],Spirit of Eden,Talk Talk,4.10
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,89,rym 300,rym 300,89,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/van_morrison/astral_weeks/,/release/album/van_morrison/astral_weeks/,[Album356],Astral Weeks,Van Morrison,4.09
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,90,rym 300,rym 300,90,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/slayer/reign_in_blood/,/release/album/slayer/reign_in_blood/,[Album2771],Reign in Blood,Slayer,4.04
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,91,rym 300,rym 300,91,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/charles_mingus/mingus_ah_um/,/release/album/charles_mingus/mingus_ah_um/,[Album11222],Mingus Ah Um,Charles Mingus,4.18
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,92,rym 300,rym 300,92,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/megadeth/rust_in_peace/,/release/album/megadeth/rust_in_peace/,[Album3783],Rust in Peace,Megadeth,4.06
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,93,rym 300,rym 300,93,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/bob_dylan/the_freewheelin_bob_dylan/,/release/album/bob_dylan/the_freewheelin_bob_dylan/,[Album6296],The Freewheelin' Bob Dylan,Bob Dylan,4.09
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,94,rym 300,rym 300,94,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/led_zeppelin/led_zeppelin_iii/,/release/album/led_zeppelin/led_zeppelin_iii/,[Album2028],Led Zeppelin III,Led Zeppelin,3.97
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,95,rym 300,rym 300,95,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/talk_talk/laughing_stock/,/release/album/talk_talk/laughing_stock/,[Album2779],Laughing Stock,Talk Talk,4.09
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,96,rym 300,rym 300,96,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/john_coltrane/giant_steps/,/release/album/john_coltrane/giant_steps/,[Album10701],Giant Steps,John Coltrane,4.16
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,97,rym 300,rym 300,97,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/stevie_wonder/innervisions/,/release/album/stevie_wonder/innervisions/,[Album5734],Innervisions,Stevie Wonder,4.13
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,98,rym 300,rym 300,98,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/jeff_buckley/grace/,/release/album/jeff_buckley/grace/,[Album902],Grace,Jeff Buckley,3.99
webpage/url:https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,99,rym 300,rym 300,99,https://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,https://rateyourmusic.com/release/album/massive_attack/mezzanine/,/release/album/massive_attack/mezzanine/,[Album2542],Mezzanine,Massive Attack,4.05
